Student_ID;gender;measurement_code;height_m;weight_kg;age
EXT_20103;female;3712.5;1.8219539785338823;92.14448110170538;47
EXT_20104;female;6825.0;1.9896838668623844;76.16949838270281;36
EXT_20105;female;12206.25;1.7362895498076298;56.37078646647485;49
EXT_20106;male;13706.25;1.5959644934439172;54.0030172606242;36
EXT_20107;male;10387.5;1.9476807714262925;93.96254932137252;43
EXT_20108;male;4893.75;1.861158088646977;89.94086131384438;36
EXT_20109;female;9956.25;1.8451166667072616;85.21737960970663;32
EXT_20110;male;10987.5;1.9143249549813004;93.78375178527828;31
EXT_20111;female;5100.0;1.7837328303849502;58.42367115354588;33
EXT_20112;female;8287.5;1.855887066915234;64.85438367841299;31
EXT_20113;female;10556.25;1.6756096936743905;78.93287872100352;29
EXT_20114;male;4350.0;1.752760395861745;85.79500615676758;36
EXT_20115;female;9187.5;1.823724111183762;61.69404445100272;33
EXT_20116;male;9900.0;1.9575703697586977;98.21200805433033;46
EXT_20117;male;7087.5;1.6132552712347492;48.56768326768127;34
EXT_20118;female;13687.5;1.5533410970591548;45.20748137305811;39
STU_0087;male;9787.5;1.6325904375651614;71.84499877293666;22
EXT_20120;male;8681.25;1.5423830772131666;65.4135963832729;53
EXT_20121;female;8925.0;1.5738034095787945;64.95966630430723;23
EXT_20122;female;7406.25;1.9107521077036715;78.77100612223406;18
EXT_20123;female;6281.25;1.9278138407676169;98.16469265347024;50
EXT_20124;male;8268.75;1.6970418242550158;78.7055089284278;40
EXT_20125;male;8100.000000000001;1.8532648161515952;90.65522440579912;36
EXT_20126;male;10462.5;1.847820107859468;92.10056290270454;31
EXT_20127;female;6825.0;1.5916129334526772;57.82582516773004;38
EXT_20128;male;6750.0;1.770251802498921;71.35912398271937;41
EXT_20129;female;7912.499999999999;1.743950097639651;83.96885962338905;43
EXT_20130;male;8287.5;1.734325818498193;81.97706860331978;38
EXT_20131;female;13762.5;1.5517075213847245;44.887558644920574;45
EXT_20132;male;10087.5;1.5702764837891805;69.82760856315;37
EXT_20133;male;12000.0;1.660326207142349;51.59769265912725;18
EXT_20134;male;2981.25;1.987802484294556;106.8047832417185;25
EXT_20135;female;7256.25;1.5732059939540832;53.58340831045575;24
EXT_20136;male;11625.0;1.805964580957614;61.96052997802974;49
EXT_20137;male;5925.0;1.7755985939959105;58.24539438910183;41
EXT_20138;male;5231.25;1.9489097459205305;68.89352374239321;49
EXT_20139;female;5587.5;1.5379358206120235;64.19744631689764;18
EXT_20140;female;7387.5;1.679261089401423;66.31898850989042;35
EXT_20141;female;8381.25;1.8748105777818216;89.68941750374574;30
EXT_20142;female;11437.5;1.8575615963846872;64.84255843467137;37
EXT_20143;female;6806.25;1.6173753800097896;51.25932203116513;34
EXT_20144;female;4893.75;1.5467461807919949;63.32623506771444;26
EXT_20145;male;11775.0;1.908515431112204;72.12285840300756;33
EXT_20146;female;7350.0;1.995840325558417;85.94275757632981;44
EXT_20147;female;7500.0;1.964745596022109;72.75779485184432;29
EXT_20148;male;3318.75;1.5446447622627866;67.47747471782677;32
EXT_20149;female;9243.75;1.7696772080034482;78.15743301040929;37
EXT_20150;male;8193.75;1.8718684074762229;93.85890736470964;25
EXT_20151;female;9262.5;1.5034787936516456;61.226344339208616;23
EXT_20152;female;7200.0;1.9739282836268304;107.28424200675272;27
EXT_20153;female;10462.5;1.7422689975400054;85.394736561189;18
EXT_20154;male;8175.000000000001;1.6712710828296755;69.91563555327994;36
EXT_20155;female;6806.25;1.524524944134944;57.3084568427586;44
EXT_20156;male;8006.249999999999;1.8034157144568663;85.96543259770625;51
EXT_20157;male;5906.25;1.8931091153213024;88.23531028900894;20
EXT_20158;male;12993.75;1.543152441730555;43.2818897828455;40
EXT_20159;male;6506.25;1.617496510270019;59.62415663943104;27
EXT_20160;male;9975.0;1.716150384992098;70.86018159441187;33
EXT_20161;female;5775.0;1.5299230192931237;42.149449407428136;34
EXT_20162;male;2700.0;1.7420865160817036;84.35640894986986;18
EXT_20163;male;8906.25;1.5064036663152134;50.01962702891174;40
EXT_20164;female;12150.0;1.5793315221139654;46.9193288880451;28
EXT_20165;male;9768.75;1.6209264735323732;70.77299992913674;25
EXT_20166;male;13500.0;1.6887886741582294;54.23430850521449;45
EXT_20167;female;4687.5;1.53414299186321;53.7692342825849;30
EXT_20168;female;7631.250000000001;1.8813430852273043;94.943700953081;54
EXT_20169;female;10012.5;1.860909868605272;85.25930773034015;27
EXT_20170;female;9768.75;1.5000058173776831;63.59171366989738;18
EXT_20171;male;14287.5;1.958846774924444;69.38282887224798;46
EXT_20172;female;6150.0;1.5096052665367574;56.192253552875705;32
EXT_20173;male;7106.25;1.584118289554246;69.04840913867928;21
EXT_20174;male;9487.5;1.6665546819981345;50.999787636096656;19
EXT_20175;male;7762.499999999999;1.6073413458367538;61.72519786558724;41
EXT_20176;female;8381.25;1.6855870603445564;75.78902125526959;27
EXT_20177;female;10987.5;1.7964526707026316;78.79213361550794;31
EXT_20178;male;4068.75;1.8477336033449312;97.25776195737826;57
EXT_20179;female;11212.5;1.995843070196368;109.23317326268494;38
EXT_20180;male;7931.250000000001;1.5780524988187;59.496189643836985;23
EXT_20181;male;7631.250000000001;1.7482577111153024;84.15580957798593;35
EXT_20182;female;13556.25;1.6146274364900577;50.45220190495231;36
EXT_20183;male;5625.0;1.5398523697227295;58.55518269778605;35
EXT_20184;male;2981.25;1.5748387527852243;62.82139695959604;43
EXT_20185;male;7687.499999999999;1.716177295183538;55.292481277322565;27
EXT_20186;female;12656.25;1.7175985458175975;69.76743347403965;25
EXT_20187;female;7668.75;1.700485163344176;79.61939834814896;18
EXT_20188;female;7012.5;1.6687830681094862;52.17667694634129;23
EXT_20189;male;2775.0;1.8679602031869744;96.79154143010828;45
EXT_20190;female;3150.0;1.7053817199453778;67.42030333950754;21
EXT_20191;female;10668.75;1.7538299982256156;77.28104507408415;36
EXT_20192;female;9806.25;1.5791415253496868;68.19599942410812;25
EXT_20193;female;6768.75;1.8798786890840329;73.60549375824313;51
EXT_20194;male;8156.249999999999;1.9621188504070664;101.61749759687002;34
EXT_20195;male;6618.75;1.6116948341682142;49.29865259589527;25
EXT_20196;female;5100.0;1.966946719074932;101.1063936716528;34
EXT_20197;female;11906.25;1.5866462432297477;49.33003430719182;26
EXT_20198;male;8100.000000000001;1.5323327719252853;62.41468653423648;27
EXT_20199;female;10856.25;1.9513355851375185;92.75070817872611;30
EXT_20200;male;4706.25;1.6317416885714515;68.83584094332375;35
EXT_20201;female;4312.5;1.9401573810744632;106.52763054090872;36
EXT_20202;male;4893.75;1.81531764749154;91.16665735137124;31
EXT_20203;male;7518.75;1.53601846250926;57.16215082506719;35
EXT_20204;female;5587.5;1.7980134392646006;58.75900339214501;32
EXT_20205;male;10650.0;1.5048405426398248;44.79738263835805;38
EXT_20206;male;7068.75;1.5955262432297437;62.9134442562976;32
EXT_20207;female;9750.0;1.6480871573008011;69.7144486186964;27
EXT_20208;female;5437.5;1.8730462840668185;63.63440124229909;43
EXT_20209;female;8081.249999999999;1.6726224655787068;57.95662820932152;21
EXT_20210;female;10012.5;1.6089462771274952;73.3091191902844;33
EXT_20211;female;6768.75;1.5562418773931892;45.55744711866022;29
EXT_20212;female;8718.75;1.994385990347564;99.34031907996244;33
EXT_20213;female;9768.75;1.7353801108338511;80.5578678612568;21
EXT_20214;female;13987.5;1.8075269320270548;58.89420735341895;40
EXT_20215;female;9412.5;1.583361796529523;46.64395592268423;56
EXT_20216;female;8418.75;1.911475160011108;91.38893327050272;35
EXT_20217;female;7312.5;1.5977239374883303;47.73240041476284;32
EXT_20218;male;9993.75;1.636344520024032;61.22187472924631;30
EXT_20219;female;2812.5;1.6121914898998977;72.24568175636132;32
EXT_20220;female;4350.0;1.8493699536649744;78.13574650329042;52
EXT_20221;male;9150.0;1.934311583977805;106.93503353020073;41
EXT_20222;male;7893.75;1.5472464341662475;48.52040674826121;39
EXT_20223;female;11025.0;1.725941246825466;73.00650601478328;40
EXT_20224;female;9543.75;1.7115864197633774;75.68251539258475;39
EXT_20225;male;13125.0;1.5242826157800584;42.09964572826062;26
EXT_20226;male;11118.75;1.901348702668011;99.607325556866;35
EXT_20227;male;10331.25;1.6872180786745072;68.59743306459272;30
EXT_20228;female;11943.75;1.939915748059992;69.73537219230242;38
EXT_20229;female;5306.25;1.613220310165541;47.35022344582581;30
EXT_20230;female;5737.5;1.8496194972177784;84.22788849854378;37
EXT_20231;male;11756.25;1.958901270104792;103.29154897980408;50
EXT_20232;female;10631.25;1.9702438684846248;98.32758497193974;35
EXT_20233;female;12543.75;1.723005874217061;55.17880752877147;51
EXT_20234;female;10143.75;1.5501763569531894;56.64965721524361;33
EXT_20235;male;10050.0;1.9473809935062472;103.7803646659771;36
EXT_20236;male;11062.5;1.825966529737875;82.33657436356995;37
EXT_20237;female;11812.5;1.924237860903082;69.78858469690283;27
EXT_20238;female;5756.25;1.9664249003843528;69.70400898645963;48
EXT_20239;male;9787.5;1.708282914241146;82.47726219169017;50
EXT_20240;male;7256.25;1.689176801630956;72.91418535777234;43
EXT_20241;male;7743.75;1.7510765093507663;60.54258290045957;39
EXT_20242;female;10631.25;1.873424060648059;91.32696335200464;20
EXT_20243;female;14100.0;1.9732323077138905;70.40564900098313;24
EXT_20244;female;8737.5;1.930351016271075;97.7271871346891;57
EXT_20245;female;12956.25;1.7020412999806316;52.38310759765043;29
EXT_20246;male;10668.75;1.7342784972955674;83.77048621638272;18
EXT_20247;female;7406.25;1.7895649020175246;87.7010092432634;25
EXT_20248;female;9075.0;1.9549354370402232;91.23708596840174;39
EXT_20249;male;10650.0;1.7972658344263752;63.657973710600245;39
EXT_20250;female;10162.5;1.9651197455215268;95.07561929451671;27
EXT_20251;male;11062.5;1.6216916396303045;64.9938275167612;34
EXT_20252;male;12900.0;1.6651852366344075;60.65375776717387;26
EXT_20253;male;13968.75;1.8035301339616767;68.17346636280784;32
EXT_20254;male;7762.499999999999;1.905181436273725;76.2104818236079;30
EXT_20255;male;7950.0;1.813401315032422;90.7899967396518;34
EXT_20256;female;5418.75;1.9903281863149296;73.03688681468671;33
EXT_20257;female;12412.5;1.7454607892391456;67.66713087965987;24
EXT_20258;male;10706.25;1.9304006016661064;92.5114702825255;44
EXT_20259;female;7893.75;1.5259782887771345;66.03044051076336;18
EXT_20260;female;10781.25;1.78163236026031;82.30028980520346;28
EXT_20261;male;6975.0;1.7936151641317049;58.71226183920539;50
EXT_20262;male;5756.25;1.6403877036301215;66.3502640109264;32
EXT_20263;male;11625.0;1.6993484095340694;53.45818714507655;23
EXT_20264;male;9525.0;1.9394894501411333;106.5948291290601;23
EXT_20265;male;3881.249999999999;1.690969819826448;81.18784513033212;40
EXT_20266;female;10950.0;1.823877880643002;85.06887210466755;36
EXT_20267;female;10237.5;1.895207625159605;95.073428190602;36
EXT_20268;male;12506.25;1.7753068538723045;71.29625471668695;38
EXT_20269;female;9487.5;1.807321409467443;88.10766533798989;47
EXT_20270;male;8850.0;1.8482653968021112;85.3808536596668;30
EXT_20271;male;7012.5;1.625309179167946;48.25991412467104;31
EXT_20272;male;8062.5;1.944668806010724;94.87308484727126;23
EXT_20273;male;9768.75;1.9728556824918293;92.91743269904804;32
EXT_20274;female;3131.25;1.6208294604095923;72.97285299715377;42
EXT_20275;female;9375.0;1.7539487080016904;84.18740366732263;43
EXT_20276;female;8437.5;1.806023539828877;84.87379931128635;25
EXT_20277;female;9506.25;1.767157209892698;69.06814467682345;26
EXT_20278;male;11006.25;1.6890859072264657;75.784220346786;18
EXT_20279;female;11812.5;1.5326867852231518;44.36430631747051;25
EXT_20280;male;7875.0;1.6484001025259194;73.3954727992302;38
EXT_20281;male;7068.75;1.8210998540028744;73.0393732687904;48
EXT_20282;female;7818.75;1.8560544664267875;85.5228426712382;26
EXT_20283;male;9637.5;1.7820424608443126;85.66018393098315;33
EXT_20284;female;7968.75;1.769119724123567;74.89266632130601;30
EXT_20285;female;13518.75;1.838418148777514;65.21757295734324;37
EXT_20286;female;8325.0;1.9849560230536352;112.3135167671588;26
EXT_20287;female;3206.25;1.7690473320605555;86.11074893093927;32
EXT_20288;male;9600.0;1.7967904953364568;59.101250855208;41
EXT_20289;female;9881.25;1.6762377207978498;75.00309095786936;48
EXT_20290;male;8475.0;1.8603135032630127;74.34398405951637;33
EXT_20291;female;4537.5;1.576443557823999;67.0347137523832;42
EXT_20292;female;7593.75;1.791856793865682;90.44480997649468;40
EXT_20293;male;7950.0;1.5636559393733624;66.77370651986975;37
EXT_20294;female;6956.25;1.5704433047620443;51.64471095508161;36
EXT_20295;male;10350.0;1.7503017855773535;86.64179887287501;36
EXT_20296;male;9843.75;1.8690209025071032;87.24397363952652;37
EXT_20297;female;9712.5;1.8266699622094056;87.01243185373603;47
EXT_20298;male;7706.250000000001;1.9091803206976083;100.15722534241536;34
EXT_20299;male;13125.0;1.6222317991155482;48.02817649745174;36
EXT_20300;female;9337.5;1.576329082270392;67.8140537067549;35
EXT_20301;male;6487.5;1.936474365204501;101.15012212610188;38
EXT_20302;female;5043.75;1.867089407952507;63.94659612435714;44
EXT_20303;female;7443.75;1.5059432044236918;53.71704989134127;24
EXT_20304;male;2981.25;1.6484586658386908;63.451493765068726;49
EXT_20305;male;4706.25;1.6440760678887014;73.76829483704964;52
EXT_20306;male;11943.75;1.5577010348117846;46.45877945267834;37
EXT_20307;male;8118.75;1.6157800907196331;55.93757523467261;37
EXT_20308;female;9675.0;1.584416803326285;68.60549767523362;21
EXT_20309;female;9468.75;1.9600078884980032;95.80156816010262;44
EXT_20310;female;3300.0;1.592597783933734;72.01641792242417;48
EXT_20311;male;14100.0;1.5873690461777163;46.64500917243372;30
EXT_20312;male;9750.0;1.5354073506928825;63.32596706271064;33
EXT_20313;male;9993.75;1.9843687444473728;97.09444883686795;46
EXT_20314;female;11737.5;1.8706308998497267;66.67332184449658;36
EXT_20315;female;3300.0;1.896297558144192;101.6313310295033;22
EXT_20316;female;11212.5;1.8787345253615515;96.46080296557616;39
EXT_20317;female;10950.0;1.9581354186717657;101.49181285933668;25
EXT_20318;male;10218.75;1.5358879031132564;66.75862548863758;31
EXT_20319;male;9487.5;1.7819708848222435;77.94213302505689;33
EXT_20320;female;11081.25;1.9943810688683137;84.10821705687195;29
EXT_20321;male;5100.0;1.68210852237414;64.7998806978753;42
EXT_20322;female;9018.75;1.8651642108630355;75.83692530964284;26
EXT_20323;male;4743.75;1.6562901294298804;68.15538606138811;32
EXT_20324;female;8343.75;1.780328426750341;81.11413357510501;47
EXT_20325;female;7518.75;1.8632354660902213;87.35319496184144;50
EXT_20326;female;9318.75;1.6304155400125044;69.7171192844165;30
EXT_20327;male;7462.5;1.7587327768268632;78.9848764641925;41
EXT_20328;female;11568.75;1.6972612972681311;70.86942431611573;43
EXT_20329;male;13481.25;1.7285875137768092;64.13254664215572;41
EXT_20330;male;9393.75;1.8502534978394405;87.80287140606549;26
EXT_20331;female;5531.25;1.50530961623848;41.82002907069414;38
EXT_20332;female;5006.25;1.9794523024226027;104.2259316054954;40
EXT_20333;female;9431.25;1.810875098465339;72.28275792488266;25
EXT_20334;female;8025.000000000001;1.7639481920216964;74.80418778575005;40
EXT_20335;female;7762.499999999999;1.6696203305869182;77.90095039110557;30
EXT_20336;male;8193.75;1.677644821609659;76.96917504174667;46
EXT_20337;male;7950.0;1.7854204176610622;76.75552119667792;26
EXT_20338;male;3300.0;1.9012928397899065;102.37005589084806;43
EXT_20339;male;7987.5;1.7345536055237891;84.6400941391528;39
EXT_20340;female;4218.75;1.69458230825674;76.97557661059321;52
EXT_20341;male;3581.25;1.997928214589081;105.28588947794591;40
EXT_20342;male;11850.0;1.5449314423674552;47.305269572991335;36
EXT_20343;female;7500.0;1.5650842722848697;46.2138916652614;19
EXT_20344;male;8643.75;1.511688787697722;56.47553344139261;47
EXT_20345;male;10443.75;1.7872142415015722;86.15810532660527;39
EXT_20346;male;10518.75;1.72977920288858;58.18456420547505;36
EXT_20347;female;3956.249999999999;1.6660866438942428;63.57133763918498;46
EXT_20348;female;11775.0;1.8543642899524493;92.81831318526432;37
EXT_20349;male;7443.75;1.7528483718906869;85.97580013879329;30
EXT_20350;female;8475.0;1.5745744017893573;53.21353569562433;48
EXT_20351;female;7312.5;1.9475305519244928;80.48641876908543;32
EXT_20352;male;8625.0;1.6346301582354887;68.63054163218268;32
EXT_20353;female;9881.25;1.9001702038369213;85.92709889892124;18
EXT_20354;female;11493.75;1.718024148986294;80.27782860119768;35
EXT_20355;female;3918.749999999999;1.7177916574064664;84.05944841542834;40
EXT_20356;female;10256.25;1.6080769138031898;62.02322890063862;35
EXT_20357;female;11681.25;1.6647083286872215;75.32081520894539;35
EXT_20358;female;13500.0;1.9303986536089297;71.14110745359865;41
EXT_20359;male;9975.0;1.988135031620561;94.8791088714434;30
EXT_20360;female;9543.75;1.968994263861028;95.30605757840854;41
EXT_20361;female;10837.5;1.7478306720175445;80.23424072749114;35
EXT_20362;female;8025.000000000001;1.7085967092822882;81.9077088023413;64
EXT_20363;female;8043.75;1.9205943525356235;88.74887811491935;48
EXT_20364;female;9487.5;1.6487742256594102;77.18655914835911;32
EXT_20365;female;7575.0;1.6481262249263349;64.13627423459167;22
EXT_20366;male;4687.5;1.5415968384257537;62.1506065468616;29
EXT_20367;male;10050.0;1.8443158146539376;95.88165772773792;44
EXT_20368;female;7950.0;1.504123412636568;46.571931612076696;18
EXT_20369;female;2962.5;1.8670534904405631;91.94411386301624;34
EXT_20370;male;8943.75;1.7087903878924642;83.61716779749169;37
EXT_20371;male;8100.000000000001;1.78928002759956;82.23089941352781;20
EXT_20372;female;10200.0;1.764224433673038;59.24579928201671;47
EXT_20373;female;7125.0;1.956655126085475;71.65920823788491;41
EXT_20374;female;12300.0;1.5462649137607294;43.76929912559638;28
EXT_20375;male;7181.25;1.6296829105837474;67.57079742000651;25
EXT_20376;male;10050.0;1.5221976324846636;62.41414972298334;39
EXT_20377;male;5850.0;1.6381967720442152;61.36055276446643;39
EXT_20378;male;12112.5;1.965416207908744;93.66114712944362;38
EXT_20379;female;7556.250000000001;1.8735338671550912;82.87926364895398;40
EXT_20380;female;9937.5;1.5268485939696872;62.40420446869301;36
EXT_20381;male;7856.250000000001;1.82226256783518;83.42955102644908;52
EXT_20382;male;10237.5;1.7888158771722114;89.83922074151343;37
EXT_20383;female;8981.25;1.9350565205544328;91.97901958521294;54
EXT_20384;female;6937.5;1.723278578517038;67.56689802134507;27
EXT_20385;male;4987.5;1.900697927162522;66.40442407013927;31
EXT_20386;female;7950.0;1.956858571924336;82.40376803297337;47
EXT_20387;female;8475.0;1.6233634015842733;56.66077868699916;26
EXT_20388;male;11793.75;1.9738720690340896;77.2198761996128;29
EXT_20389;male;8493.75;1.936579643691413;97.65831180459124;40
EXT_20390;female;10781.25;1.6633778376660076;66.98268262951349;21
EXT_20391;female;9468.75;1.850936677227156;85.62783228257958;26
EXT_20392;male;3562.5;1.599573558260058;58.74028231796917;40
EXT_20393;male;4781.25;1.701941783443044;71.9101336305864;38
EXT_20394;male;8287.5;1.5311252949707272;60.91500811529482;18
EXT_20395;male;10725.0;1.628693531804574;53.069369488179504;24
EXT_20396;female;10125.0;1.770396877492772;88.87687075261432;38
EXT_20397;male;5756.25;1.8148206171162289;88.59426605466848;29
EXT_20398;male;10725.0;1.525486034409445;58.68484400231588;38
EXT_20399;female;6956.25;1.9680627857700672;105.7070196590094;23
EXT_20400;male;12487.5;1.9364396566641664;85.03590471288766;21
EXT_20401;male;11606.25;1.8894927509857704;67.09098293581458;43
EXT_20402;female;11081.25;1.716306748608649;59.48277595144109;31
EXT_20403;male;8812.5;1.6079055932093291;66.93604314676118;34
EXT_20404;female;10931.25;1.9507218429246231;93.4032037531886;46
EXT_20405;female;5268.75;1.980437178010636;89.67662864086923;44
EXT_20406;female;6281.25;1.58729199233818;68.28994718243946;34
EXT_20407;female;8962.5;1.7531881622926502;69.87524621421946;42
EXT_20408;female;13518.75;1.6733626769417134;51.99268604028732;36
EXT_20409;female;9881.25;1.608908259642604;62.08737518785015;25
EXT_20410;female;7068.75;1.8678040532510585;80.15736868710206;30
EXT_20411;female;4762.5;1.9357260323094216;93.72254475883082;33
EXT_20412;male;4087.500000000001;1.7519828899126968;80.61590901827266;29
EXT_20413;female;8568.75;1.901566544468123;98.81960095158456;24
EXT_20414;male;5400.0;1.7777987264549842;58.86214085024176;18
EXT_20415;female;10031.25;1.8831194508732112;87.50528223522159;48
EXT_20416;female;13931.25;1.965860198304184;70.45807785082057;31
EXT_20417;female;8250.0;1.6539649707955957;77.97993381385561;19
EXT_20418;female;7031.25;1.6464710567138643;59.6019375295525;49
EXT_20419;female;7762.499999999999;1.9089110367830957;100.46931682221692;46
EXT_20420;male;4275.0;1.8243609400774528;87.66300567775602;43
EXT_20421;female;13068.75;1.7952764505171117;60.56704182410974;30
EXT_20422;male;7912.499999999999;1.6883838701022058;70.66250441794273;32
EXT_20423;male;8381.25;1.9001820942276728;98.33852284938624;38
EXT_20424;male;9675.0;1.5504885852420025;44.05364702539348;30
EXT_20425;male;9731.25;1.5469144505835424;53.68479685977167;42
EXT_20426;female;7518.75;1.5705150376423809;52.66306631872509;55
EXT_20427;female;4706.25;1.6678046221204506;76.27673861968964;33
EXT_20428;female;5662.5;1.659496887086536;63.01801027128515;37
EXT_20429;male;7462.5;1.8711356961261432;97.90572372844798;31
EXT_20430;male;4068.75;1.7939668665171322;84.64614886122865;44
EXT_20431;female;7500.0;1.942085329255443;95.81891244411972;51
EXT_20432;male;7781.250000000001;1.8337215880909377;80.27371521373782;51
EXT_20433;male;3487.5;1.8846895732315865;93.68931556431588;45
EXT_20434;female;8850.0;1.5874667813753949;54.512181921326366;29
EXT_20435;female;8775.0;1.5308401481265477;63.168669859362645;23
EXT_20436;female;9356.25;1.5857549114901213;61.72245751046013;34
EXT_20437;male;7350.0;1.7734010129572562;80.19037964223713;28
EXT_20438;female;7781.250000000001;1.6098751500834396;69.3755273790953;42
EXT_20439;female;9600.0;1.7900974516239885;82.12647332537254;23
EXT_20440;female;7818.75;1.9371990158541657;103.39897023406964;26
EXT_20441;female;2756.25;1.702857212090474;79.73334605191704;19
EXT_20442;male;8475.0;1.5738217463185795;63.98953845099413;30
EXT_20443;female;9525.0;1.7539471047656388;82.750607273251;18
EXT_20444;female;10368.75;1.679581969316977;75.35536169488566;28
EXT_20445;male;13743.75;1.7121854058808332;54.926032391724426;48
EXT_20446;female;7912.499999999999;1.828266534951501;83.85534426186896;21
EXT_20447;male;7537.499999999999;1.7049142576271934;54.46051351939101;18
EXT_20448;female;8043.75;1.60213377661676;67.94274934550046;36
EXT_20449;female;11662.5;1.9179304055929405;79.3639703986191;36
EXT_20450;male;10106.25;1.7513917209233405;84.34320667425096;35
EXT_20451;female;8006.249999999999;1.6903341319019596;71.57306468164931;44
EXT_20452;female;9731.25;1.7378984074973003;79.77630069006085;26
EXT_20453;male;8437.5;1.7673908625434431;66.51900981710479;29
EXT_20454;male;11587.5;1.7299544609775803;73.62593629395495;42
EXT_20455;female;4893.75;1.5173710729611636;60.98675775463459;45
EXT_20456;male;10106.25;1.914667295816078;84.77796681520337;48
EXT_20457;female;9693.75;1.69031164673829;81.28477069053444;33
EXT_20458;male;4762.5;1.899839401637407;89.06607464029517;30
EXT_20459;female;9000.0;1.5934172031472915;66.58889757409416;58
EXT_20460;male;5625.0;1.923044053867051;67.21512656449613;48
EXT_20461;male;7612.499999999999;1.9546010681032435;106.6209566214121;32
EXT_20462;male;7706.250000000001;1.5013754977769604;55.79178288709177;19
EXT_20463;male;5006.25;1.565141710210695;45.073291614800254;48
EXT_20464;female;6806.25;1.5344413671093358;46.093277782060895;22
EXT_20465;male;5681.25;1.859266770146224;63.99304606974178;21
EXT_20466;female;11193.75;1.6810122634288704;60.07029148525056;49
EXT_20467;female;10556.25;1.8019641421926549;80.55009889586844;31
EXT_20468;female;8943.75;1.6480883827794992;74.63617643785159;40
EXT_20469;female;4818.75;1.6645517155238845;68.62997223856568;48
EXT_20470;female;6056.25;1.6213662762248855;64.7222184996274;41
EXT_20471;male;12525.0;1.6162094221721883;59.04135998527345;37
EXT_20472;male;8418.75;1.6878796739019817;76.26141702717125;53
EXT_20473;male;2943.75;1.6420520746137166;73.38530730892636;34
EXT_20474;female;10106.25;1.8100006667387043;89.96022194241584;53
EXT_20475;female;11512.5;1.94893489441368;75.70678368458968;33
EXT_20476;female;11775.0;1.8423358308595947;73.54807329743781;42
EXT_20477;female;8493.75;1.95727433192428;108.1293468218361;42
EXT_20478;male;10293.75;1.9112673971920984;103.37874361097874;25
EXT_20479;male;10612.5;1.6651638446832773;70.02713370997158;43
EXT_20480;female;11887.5;1.7444563569078704;57.243397453755406;36
EXT_20481;female;11100.0;1.8213198353325133;84.14879831913582;44
EXT_20482;female;9150.0;1.924856522290197;92.67295616653983;42
EXT_20483;male;7968.75;1.5290818977527378;66.47400722827106;34
EXT_20484;female;13875.0;1.642071308864763;49.46194924213623;48
EXT_20485;female;14456.25;1.5252816620529863;42.54597723800665;31
EXT_20486;male;11081.25;1.9032726123121024;92.16262115736107;42
EXT_20487;female;12768.75;1.938280250931547;68.0037140265051;34
EXT_20488;female;10931.25;1.8228453342247688;85.28292524125563;42
EXT_20489;female;11250.0;1.8363943469571675;67.40488713630967;32
EXT_20490;female;10575.0;1.6444842624605291;75.47198187952011;37
EXT_20491;male;7256.25;1.7998272125232395;76.00234299458785;55
EXT_20492;male;9731.25;1.5435167825457772;64.13017224617698;30
EXT_20493;female;6731.25;1.6729747589316015;75.96614799123903;45
EXT_20494;female;11043.75;1.8527815951804183;87.08110666921353;24
EXT_20495;male;10875.0;1.594197661635985;52.22190789792416;49
EXT_20496;female;9581.25;1.5862928970246362;65.52473100149875;51
EXT_20497;male;5793.75;1.7142963035475858;72.3540592893851;28
EXT_20498;female;7743.75;1.6911279573282023;74.41830408910613;49
EXT_20499;male;7293.75;1.666302574616021;60.16465541842148;34
EXT_20500;male;10875.0;1.954099169729009;78.3197431105646;18
EXT_20501;male;2793.75;1.6946043093117191;79.87429252098863;26
EXT_20502;male;10350.0;1.6495321548044215;72.6830800408322;38
EXT_20503;female;9656.25;1.6665901214955654;51.105724661966455;37
EXT_20504;female;10631.25;1.7050448416305763;75.37664274873848;28
EXT_20505;female;9918.75;1.9788833290881112;107.53093651886644;24
EXT_20506;female;4687.5;1.656388994605177;77.23490891065757;61
EXT_20507;male;12693.75;1.9784343799239443;85.69325234345136;37
EXT_20508;female;3112.5;1.6566739587925716;77.62036492700916;44
EXT_20509;male;5212.5;1.83667158357364;61.87998718805563;29
EXT_20510;male;7218.75;1.5655142529061494;60.065293101754975;46
EXT_20511;male;6750.0;1.7182466634716238;67.33833846883188;29
EXT_20512;female;6750.0;1.571143109305468;66.49246972643525;28
EXT_20513;female;7012.5;1.5807295474288772;55.35738231459596;35
EXT_20514;female;5606.25;1.992980151057675;106.91672354975206;39
EXT_20515;male;4856.25;1.8855680240854111;96.36682169889468;37
EXT_20516;male;8512.5;1.8097912964135432;90.1841440892352;28
EXT_20517;male;8812.5;1.5554127831457598;45.28295536410682;39
EXT_20518;male;13312.5;1.913891675954784;68.5611577207395;41
EXT_20519;female;11100.0;1.5784331648244327;52.68348981791297;49
EXT_20520;female;10612.5;1.9403860543633444;90.86874223483804;52
EXT_20521;male;6693.75;1.857913668492982;69.83212051938257;30
EXT_20522;male;13293.75;1.7887120735312405;59.94562928970896;40
EXT_20523;male;8231.25;1.951872885304471;101.76883743498988;34
EXT_20524;male;9318.75;1.8023063567526107;88.10479785082083;37
EXT_20525;female;8362.5;1.857697373307883;74.13503350711566;37
EXT_20526;male;4068.75;1.8019292812189376;74.42104460863486;22
